,epoch,pm10_wadow,pm10_piastow,pm10_krasinskiego,pm10_swoszowice,pm10_zloty_rog,pm10_kurdwanow,pm10_dietla,pm25_krasinskiego,pm25_kurdwanow
4242,1466870400,,48.4542,49.807,,43.3434,39.2045,39.0771,24.4712,16.4102
4243,1466874000,,47.3201,46.8251,,50.9214,33.5411,42.9935,26.9326,17.2668
4244,1466877600,,38.6009,47.532,,56.6589,41.5884,40.556,27.2569,24.5123
4245,1466881200,,40.9034,45.978,,46.6614,37.161,43.2632,28.9136,23.8395
4246,1466884800,,51.3624,41.505,,45.248,38.2365,47.4895,27.8546,19.4263
4247,1466888400,,52.8424,44.169,,45.5388,35.3319,52.8137,28.0508,21.8221
4248,1466892000,,50.3884,45.037,,45.6071,38.4505,,30.084,30.9603
4249,1466895600,,46.9671,44.0801,,49.9596,35.4926,47.6936,33.6137,32.4383
4250,1466899200,,52.8616,43.3,,38.1302,35.0462,43.2897,35.8788,17.7424
4251,1466902800,,45.4251,42.529,,34.4104,31.4483,39.0753,36.2796,19.0024
4252,1466906400,,41.1509,43.57,,37.502,26.8952,42.8351,38.2256,16.2278
4253,1466910000,,36.6608,41.548,,35.55,23.9992,38.339,36.5435,16.8199
4254,1466913600,,30.4151,43.141,,37.9075,25.5218,35.6777,37.966,11.7843
4255,1466917200,,37.7795,40.509,,38.28,15.6389,34.6944,34.8178,13.7716
4256,1466920800,,41.2371,41.383,,38.7905,23.615,34.2133,33.1133,15.3748
4257,1466924400,,41.9577,39.278,,43.6749,31.3547,35.9752,29.538,13.1459
4258,1466928000,,42.3299,36.64,,40.2721,27.7449,34.5315,24.7945,14.8685
4259,1466931600,,37.7541,48.78,,34.8551,27.7467,36.7706,26.908,11.456
4260,1466935200,,37.6789,37.819,,44.9185,31.7302,32.342,28.4588,21.4439
4261,1466938800,,70.2318,28.0879,,75.8914,27.4509,46.5354,19.6322,5.3106
4262,1466942400,,11.2471,14.934,,19.5806,10.6152,9.8526,9.86754,3.85109
4263,1466946000,,16.7983,23.1097,,16.2465,8.71922,16.8379,16.8667,6.11487
4264,1466949600,,25.247,31.7664,,19.2838,18.944,17.6327,23.196,6.00063
4265,1466953200,,14.1611,21.6924,,13.2819,,19.879,13.5023,
4266,1466956800,,10.9628,20.8836,,11.7654,,17.7401,13.9942,
4267,1466960400,,8.15124,18.6096,,10.6329,,12.2886,12.7222,
4268,1466964000,,17.1629,24.444,,13.6807,31.4168,16.9942,18.108,5.41217
4269,1466967600,,19.7906,31.3548,,30.1128,20.0369,25.6369,24.1596,6.79108
4270,1466971200,,13.3718,35.076,,25.9512,17.293,25.9977,27.1688,7.03309
4271,1466974800,,7.9113,25.7052,,15.8614,8.4502,12.8922,19.2697,7.87696
4272,1466978400,,17.3028,19.812,,14.0937,15.9526,19.0076,14.2199,7.55218
4273,1466982000,,7.66127,18.3588,,12.3735,8.87978,8.32609,12.8059,5.94564
4274,1466985600,,13.8128,16.8708,,8.51035,9.7834,8.42738,11.4989,3
4275,1466989200,,11.6286,17.4888,,6.85641,6.18685,8.71824,12.1126,3
4276,1466992800,,7.20872,18.2664,,5.45752,6.2549,6.6547,12.8185,3
4277,1466996400,,17.969,23.3628,,8.04132,12.1061,11.6865,17.0554,5.55369
4278,1467000000,,16.8871,28.7473,,16.0717,14.6623,21.7519,21.0665,4.18385
4279,1467003600,,12.3393,28.4952,,16.066,13.2865,32.1424,21.2264,4.63928
4280,1467007200,,11.324,35.7384,,18.8555,17.6438,27.1452,27.1212,3
4281,1467010800,,16.0337,34.4569,,14.6657,15.0494,30.0433,25.0763,4.12626
4282,1467014400,,13.296,28.2924,,12.7673,12.4015,17.9502,19.0462,5.72057
4283,1467018000,,12.6189,27.0635,,21.9786,8.09888,15.1464,17.5876,3.12634
4284,1467021600,,12.6918,40.5792,,17.0433,10.0753,21.8349,20.8746,3
4285,1467025200,,20.0402,29.7672,,23.2571,14.3919,23.3612,17.3702,3
4286,1467028800,,12.0965,60.3288,,19.6027,19.0336,23.2426,20.4823,5.86479
4287,1467032400,,8.23967,24.0768,,16.2507,16.726,24.2088,16.8572,5.45835
4288,1467036000,,12.792,25.1292,,7.39538,3.8806,14.1881,17.7338,3.44687
4289,1467039600,,17.1618,31.8876,,14.3607,7.63807,19.8431,24.6121,3
4290,1467043200,,14.2683,36.0624,,16.1186,13.1773,25.7353,26.5583,7.8376
4291,1467046800,,28.6006,33.1105,,20.5273,16.617,34.5683,24.5135,6.7059
4292,1467050400,,35.6519,32.4576,,20.3973,19.6971,25.6999,24.3926,4.13418
4293,1467054000,,32.6728,30.7476,,17.7027,18.9669,24.3321,23.6708,6.41787
4294,1467057600,,25.9399,32.1611,,20.5633,17.2613,17.75,25.1804,6.46539
4295,1467061200,,16.2852,33.2244,,20.4655,17.3592,19.0631,26.1311,10.7725
4296,1467064800,,20.9407,31.6956,,20.3511,16.6376,15.1193,24.6546,10.8284
4297,1467068400,,14.3276,33.204,,16.9195,18.4344,16.3932,25.7612,10.7153
4298,1467072000,,13.0652,33.7981,,15.6389,15.3555,13.2505,26.2783,7.55766
4299,1467075600,,20.9191,31.9343,,16.7262,15.4575,13.4906,24.9694,10.9558
4300,1467079200,,18.9036,33.2689,,16.1263,16.0478,12.7567,26.1502,12.5943
4301,1467082800,,22.2023,38.5547,,20.8659,17.2707,15.3235,30.8344,10.0075
4302,1467086400,,20.0325,48.2184,,26.4726,20.2357,23.8292,39.3026,18.189
4303,1467090000,,23.8856,49.8852,,26.2355,26.3019,29.2958,40.7761,9.20709
4304,1467093600,,24.7179,47.46,,26.6121,22.65,39.8196,38.196,13.5545
4305,1467097200,,34.6772,46.4412,,29.4084,21.4016,35.5658,37.155,12.8496
4306,1467100800,,29.9675,47.4768,,31.493,19.1902,45.962,38.1473,9.09011
4307,1467104400,,21.699,45.6576,,32.075,27.0553,36.9118,36.1237,14.5454
4308,1467108000,,21.7479,37.4989,,28.8564,19.1129,29.3369,28.779,9.02406
4309,1467111600,,21.5363,33.9876,,17.4756,29.8202,28.8704,25.969,7.58364
4310,1467115200,,17.9705,33.282,,26.9292,22.3787,31.7314,25.3044,8.50528
4311,1467118800,,17.3709,41.9927,,30.0298,28.8587,26.0433,32.1466,10.2355
4312,1467122400,,24.4289,38.1624,,19.2775,24.1999,29.3818,28.9667,10.6223
4313,1467126000,,22.5957,31.6164,,20.3599,23.1198,33.4892,23.5162,15.465
4314,1467129600,,22.0749,36.2292,,12.8205,23.0732,32.5129,26.4427,14.4797
4315,1467133200,,23.9876,37.1052,,18.8943,21.7425,28.021,28.8034,10.0556
4316,1467136800,,17.9419,39.3828,,28.3694,26.5805,27.6199,30.9954,15.9093
4317,1467140400,,24.2881,37.446,,34.8443,31.5746,34.162,28.9338,14.2029
4318,1467144000,,27.2943,40.3992,,46.6239,35.8751,45.0394,31.536,16.5775
4319,1467147600,,30.2641,45.3132,,39.0503,52.5754,41.5469,36.3781,19.6872
4320,1467151200,,28.1148,43.1221,,40.8451,40.138,28.3797,34.7256,30.4548
4321,1467154800,,32.5245,45.4451,,37.7223,38.4216,30.5609,36.8372,24.0117
4322,1467158400,,31.3375,49.194,,32.6884,34.4246,30.5045,40.2163,32.6689
4323,1467162000,,29.1097,48.6216,,33.0803,32.4291,31.2618,39.6695,30.9115
4324,1467165600,,31.8797,48.0695,,28.5961,26.1752,38.6211,39.2094,25.7
4325,1467169200,,34.0106,49.4627,,36.2142,29.4029,28.0349,40.4125,20.3454
4326,1467172800,,31.6803,58.7808,,37.3309,37.2559,35.713,48.6107,28.2602
4327,1467176400,,40.3631,62.802,,41.3891,36.5398,40.6246,52.1424,27.6403
4328,1467180000,,51.2163,65.7636,,41.3936,33.1115,44.4689,54.3451,19.416
4329,1467183600,,49.6006,62.1121,,42.1818,26.7634,43.2303,50.9425,16.2362
4330,1467187200,,39.1668,46.656,,36.2716,17.0009,33.0809,36.5594,14.1599
4331,1467190800,,31.6058,30.0384,,24.9192,14.1574,29.0354,22.0352,10.7899
4332,1467194400,,27.2198,26.0676,,22.0856,13.7554,27.7804,18.2045,11.3022
4333,1467198000,,29.5852,19.206,,21.5755,19.0116,23.1296,12.7698,8.40748
4334,1467201600,,28.3082,18.3528,,19.9974,14.623,22.4878,11.783,8.01116
4335,1467205200,,21.8962,15.966,,12.3701,22.1159,20.3392,9.83256,9.1176
4336,1467208800,,27.3636,15.426,,14.2598,15.9284,19.7086,9.381,6.20442
4337,1467212400,,15.5259,13.9608,,14.3929,13.6869,17.8118,8.47045,8.6747
4338,1467216000,,15.9394,15.9972,,12.5574,19.2153,31.0757,10.3074,11.1792
4339,1467219600,,21.4023,17.6412,,23.5229,11.1964,20.1829,11.7957,9.46421
4340,1467223200,,18.3025,20.0808,,18.478,23.5531,32.9978,13.5966,8.03869
4341,1467226800,,25.6091,23.0521,,26.4072,22.4292,37.5611,15.512,12.8023
4342,1467230400,,51.8017,28.5408,,35.8348,17.6329,45.7022,20.2141,11.9765
4343,1467234000,,35.2082,29.0723,,36.5855,17.7851,48.8568,21.7343,7.78026
4344,1467237600,,,33.774,,43.9046,20.5767,34.1891,25.9128,12.8796
4345,1467241200,,,37.992,,28.303,17.329,35.2804,29.4552,15.9023
4346,1467259200,,34.4505,46.7988,,38.5825,27.9882,31.7574,37.6798,20.5059
4347,1467262800,,27.6938,51.6984,,49.2933,22.0142,41.9742,41.6972,21.5
4348,1467266400,,35.9648,42.8388,,34.1721,23.4832,27.6163,33.5692,13.4811
4349,1467270000,,40.2573,29.7445,,31.6183,24.6646,38.0941,22.2769,14.3473
4350,1467273600,,32.0532,23.3376,,24.0285,16.586,21.639,16.5943,10.5619
4351,1467277200,,34.1112,21.3204,,22.3917,16.4851,18.3428,14.5591,7.13796
4352,1467280800,,21.8736,15.3396,,10.724,15.4392,14.9816,9.86648,6.81239
4353,1467284400,,18.309,12.8076,,13.024,14.7658,16.5563,7.16029,5.78068
4354,1467288000,,16.3318,12.5484,,13.5508,15.2728,13.1769,7.04581,7.98345
4355,1467291600,,15.1256,13.296,,12.8755,12.6411,11.7565,7.69559,4.89951
4356,1467295200,,11.7737,13.728,,14.7354,11.7151,19.5925,7.79206,6.55689
4357,1467298800,,15.8986,13.8528,,16.1327,11.3692,25.1993,8.27965,5.87238
4358,1467302400,,13.5593,15.0288,,17.0481,19.3055,24.1589,9.24532,8.75031
4359,1467306000,,15.4334,16.9788,,18.0242,14.3264,30.7126,10.5099,14
4360,1467309600,,23.6211,19.7316,,21.6368,20.0955,26.869,13.1663,9.85421
4361,1467313200,,78.4758,21.6324,,32.574,24.8819,35.6948,13.9846,10.9021
4362,1467316800,,33.8524,19.9128,,25.5762,22.9386,21.0353,13.8626,9.88379
4363,1467320400,,16.016,20.6796,,23.0488,14.9423,18.8119,14.6672,14.5
4364,1467324000,,25.5005,21.7836,,18.6581,23.5381,21.4419,15.5947,16.7352
4365,1467327600,,19.5542,21.906,,20.6613,15.2686,27.387,15.7643,15
4366,1467244800,,,41.8045,,27.7216,17.6141,42.1743,32.9945,17.2
4367,1467248400,,,41.346,,28.5164,17.6983,31.2303,32.5134,17.4
4368,1467252000,,,38.6568,,29.7703,25.9645,24.6271,30.7548,19.4406
4369,1467255600,,,40.3272,,32.2497,20.053,32.6294,32.1858,19.6
4370,1467331200,,19.723,21.4368,,17.5774,22.0471,17.7395,15.3202,8.60114
4371,1467334800,,28.2608,23.2164,,17.6424,16.5337,17.3455,17.049,4.59644
4372,1467338400,,19.772,24.4103,,21.8271,16.1426,14.2124,18.1408,10.2051
4373,1467342000,,25.1987,27.1824,,21.2001,17.7513,19.0918,20.686,11.3671
4374,1467345600,,30.53,36.3011,,25.6232,28.8512,28.5992,28.7345,18.0868
4375,1467349200,,31.8902,37.2252,,34.1783,26.2258,33.4689,29.3513,14.2239
4376,1467352800,,27.4247,32.9616,,31.0961,25.7271,34.3127,25.5151,23.8222
4377,1467356400,,29.896,30.8808,,32.79,20.4768,23.8522,23.3708,17.0783
4378,1467360000,,24.5569,29.2523,,28.5863,29.3161,31.0608,22.244,15.7712
4379,1467363600,,19.5923,23.2704,,29.7056,24.2011,21.5044,16.8722,15.9033
4380,1467367200,,25.4319,19.1208,,23.3206,16.9269,,13.4218,9.62592
4381,1467370800,,27.4261,20.6856,,23.5479,21.0586,,14.3249,12.7015
4382,1467374400,,17.8664,21.12,,16.6431,16.8877,25.569,14.841,11.6236
4383,1467378000,,29.3314,18.3468,,18.0913,18.2323,21.409,12.4952,12.7014
4384,1467381600,,33.8256,24.0935,,24.3286,28.3307,45.9132,16.0579,13.1084
4385,1467385200,,23.6178,18.2472,,20.4458,8.66093,24.5406,12.4498,
4386,1467388800,,15.4712,18.4128,,18.3972,10.1154,23.8843,12.7825,8.14733
4387,1467392400,,16.3876,19.8168,,18.3294,11.957,22.4645,14.0843,5.10385
4388,1467396000,,26.6439,20.9376,,21.8728,12.2915,27.3726,15.0254,10.1384
4389,1467399600,,29.5661,22.0476,,24.0827,21.8936,27.5089,16.0709,10.1618
4390,1467403200,,28.535,27.3901,,25.6841,35.2498,32.7859,20.7124,18.4948
4391,1467406800,,29.9635,34.8216,,28.9607,24.047,34.9639,27.3714,22.7637
4392,1467410400,,32.9136,32.7276,,32.9157,26.5579,29.804,25.5599,23.0814
4393,1467414000,,28.1697,30.8412,,31.9868,24.2688,22.9323,23.8192,21.4899
4394,1467417600,,26.8778,38.8031,,27.6833,25.3025,28.5766,30.8068,24.0128
4395,1467421200,,21.8146,38.6808,,21.468,19.8052,33.9352,30.8449,17.3924
4396,1467424800,,28.5935,39.7524,,24.7806,27.0644,31.4239,31.8647,19.4316
4397,1467428400,,25.8931,46.8157,,27.899,21.3628,36.1346,38.1156,16.669
4398,1467432000,,23.0305,41.6052,,31.1919,29.3893,34.9713,33.426,23.1456
4399,1467435600,,28.6838,40.9045,,34.2938,18.0285,44.6095,32.8165,17.2248
4400,1467439200,,38.3848,40.5144,,24.8496,19.4721,39.8699,31.9547,14.4249
4401,1467442800,,27.789,31.5985,,22.1424,24.9287,26.6699,24.1246,17.2566
4402,1467446400,,29.7616,22.134,,21.849,19.0959,19.4592,15.9064,14.9433
4403,1467450000,,25.8293,20.9244,,17.5994,22.651,17.21,14.1234,15.1592
4404,1467453600,,17.51,16.8432,,18.9586,16.2692,17.1276,10.6466,10.285
4405,1467457200,,13.945,13.4856,,14.6322,11.6958,16.5816,7.54741,9.16846
4406,1467460800,,14.7345,14.5308,,16.8618,11.146,14.621,8.17049,5.38898
4407,1467464400,,17.7454,11.8296,,9.37899,11.8565,10.7421,6.20735,6.38484
4408,1467468000,,10.9773,11.3448,,11.8174,7.11861,8.68217,6.20419,6.63791
4409,1467471600,,13.8004,10.8228,,10.6839,9.49307,12.2587,5.7505,4.53
4410,1467475200,,17.2916,14.5008,,16.8283,11.1729,24.1136,9.00682,7.26315
4411,1467478800,,13.9236,16.1556,,18.8909,21.3837,24.0965,10.6795,4.68289
4412,1467482400,,28.101,19.9944,,18.7369,18.1078,29.151,13.3645,11.8583
4413,1467486000,,45.5808,25.4317,,29.127,24.9235,26.6967,17.5705,12.4377
4414,1467489600,,32.7595,29.016,,37.345,28.417,36.058,21.6792,18.3214
4415,1467493200,,46.5215,19.5864,,29.6306,31.4487,27.4383,12.0172,11.321
4416,1467496800,,26.3716,15.4632,,12.4783,14.3748,20.4465,10.1824,7.53407
4417,1467500400,,9.02927,18.7788,,12.5736,13.491,17.8867,13.3306,11.559
4418,1467504000,,16.1328,20.3256,,15.6953,16.6995,13.0882,14.7173,9.5644
4419,1467507600,,12.6266,20.784,,11.2152,11.1323,12.9997,15.0616,10.979
4420,1467511200,,11.6491,23.2584,,14.4004,10.0863,16.5894,17.3172,9.339
4421,1467514800,,12.3467,26.1204,,13.3761,11.147,11.7155,19.8252,10.053
4422,1467518400,,15.5267,24.1956,,9.81707,13.0036,12.3758,18.1451,9.24473
4423,1467522000,,8.81499,9.6852,,6.45091,9.15884,7.21467,5.4,4.05
4424,1467525600,,3,9.54,,6.69403,3,3,5.4,3
4425,1467529200,,3,9.54,,6.03195,3,6.24211,5.4,3
4426,1467532800,,3.67914,9.54,,3.65942,3.52329,6.21173,5.4,3
4427,1467536400,,3.64223,9.32999,,3,3,6.53696,5.4,3
4428,1467540000,,3,17.4624,,5.07337,5.51243,5.33265,12.1476,4.05
4429,1467543600,,7.53653,20.9196,,8.68088,9.27812,6.92058,15.202,4.32
4430,1467547200,,16.1067,19.4664,,11.4693,9.01538,7.69849,13.8352,5.98019
4431,1467550800,,11.9672,19.5528,,12.4726,7.53255,12.8502,12.4316,5.17251
